"rt","key_press","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","number_of_sets","coherent_direction","coherence","opposite_coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","trial_type","trial_index","time_elapsed","internal_node_id","sona_ID","random_ID","initials","age","gender","resp_confidence","rt_confidence","sat_CB","pc_info","condition","direction","coherence_level","event","trial","block","phase","screen_resolution","window_resolution","focus","rt_confirm"
"792.1799999967334","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.410937500040745","[5.610000000160653,15.829999996640254,16.465000000607688,16.91500000015367,16.504999999597203,16.845000005559996,16.569999999774154,16.774999996414408,16.425000001618173,16.90499999676831,16.52000000467524,15.86499999393709,16.780000005383044,16.59999999537831,16.6800000006333,16.960000000835862,16.53000000078464,16.9949999981327,16.185000000405125,16.800000004877802,16.479999998409767,16.83000000048196,16.999999999825377,16.29999999568099,16.58500000485219,16.664999995555263,16.83000000048196,16.58500000485219,16.765000000305008,17.094999995606486,16.270000000076834,16.419999999925494,16.860000003362074,16.729999995732214,16.59500000096159,16.125000001920853,17.20499999646563,16.45000000280561,16.6800000006333,16.725000001315493,16.489999994519167,16.845000005559996,17.749999999068677,15.984999998181593,16.920000001846347,16.179999998712447,16.714999997930136,16.88500000454951]","48","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","84","98924","0.0-8.0-1.0-1.0","","ocqlra","KD","","","67","1390.31999999861","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","1","1","training_3","1280 x 720","1280 x 578","true","2543.7799999999697"
"562.2900000016671","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.40338235280497","[7.460000000719447,17.22499999596039,16.584999997576233,16.455000004498288,16.889999998966232,16.83999999659136,16.475000003993046,16.719999999622814,16.700000000128057,16.620000002149027,16.819999997096602,17.42499999818392,16.049999998358544,16.660000001138542,16.390000004321337,16.67499999894062,16.944999995757826,16.43000000331085,17.034999997122213,16.400000000430737,18.040000002656598,15.579999999317806,17.28000000002794,15.834999998332933,16.400000000430737,16.91500000015367,16.170000002603047,18.46500000101514,15.269999996235128,16.35000000533182,16.544999998586718,16.739999999117572,17.094999995606486,16.23000000108732]","34","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","87","103541","0.0-8.0-1.0-1.1","","ocqlra","KD","","","81","1322.9900000005728","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","2","1","training_3","1280 x 720","1280 x 578","true","2186.2199999959557"
"829.3799999955809","84","true","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.969791666724632","[32.54500000184635,16.21999999770196,16.865000005054753,16.134999998030253,17.449999999371357,15.840000000025611,16.685000002325978,16.44500000111293,16.339999994670507,16.75000000250293,16.654999999445863,16.67499999894062,16.654999999445863,16.615000000456348,16.83000000048196,16.479999998409767,16.800000004877802,16.60499999707099,16.634999999951106,16.770000001997687,16.660000001138542,16.60999999876367,16.59500000096159,16.98499999474734,17.155000001366716,16.35000000533182,16.45999999891501,16.709999996237457,16.589999999268912,16.52000000467524,16.624999996565748,16.770000001997687,18.364999996265396,14.549999999871943,16.455000004498288,16.67499999894062,16.940000001341105,16.83499999489868,16.784999999799766,16.650000005029142,16.76999999472173,16.480000005685724,16.804999999294523,16.649999997753184,16.734999997424893,17.12500000576256,16.45999999891501,16.244999998889398]","48","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","90","108068","0.0-8.0-1.0-1.2","","ocqlra","KD","","","80","1218.3349999977509","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","3","1","training_3","1280 x 720","1280 x 578","true","2076.999999997497"
"510.8699999982491","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","17.185517241285133","[31.71499999734806,16.660000001138542,16.624999996565748,16.75000000250293,16.569999999774154,16.644999996060506,16.6800000006333,16.654999999445863,16.719999999622814,16.700000000128057,16.705000001820736,16.620000002149027,17.710000000079162,15.520000000833534,16.60499999707099,16.52000000467524,16.6899999967427,16.43999999942025,16.790000001492444,17.005000001518056,16.664999995555263,16.755000004195608,16.644999996060506,16.810000000987202,16.60999999876367,16.625000003841706,16.615000000456348,16.765000000305008,16.564999998081475]","29","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","93","112166","0.0-8.0-1.0-1.3","","ocqlra","KD","","","92","1300.360000001092","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","4","1","training_3","1280 x 720","1280 x 578","true","4188.460000004852"
"1110.789999998815","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.49350746273699","[4.415000003064051,17.690000000584405,16.514999995706603,16.869999999471474,16.940000001341105,16.315000000759028,16.739999999117572,17.03500000439817,16.23999999719672,16.9850000020233,16.38999999704538,16.499999997904524,16.634999999951106,16.6800000006333,16.75000000250293,16.624999996565748,16.720000006898772,20.939999994880054,12.115000004996546,17.28999999613734,16.244999998889398,17.72000000346452,15.804999995452818,16.545000005862676,16.749999995226972,16.485000000102445,16.75999999861233,16.690000004018657,16.629999998258427,16.669999997247942,16.6700000045239,16.779999998107087,16.615000000456348,16.799999997601844,16.615000000456348,16.710000003513414,16.465000000607688,16.700000000128057,16.714999997930136,16.725000001315493,16.694999998435378,16.51500000298256,16.864999997778796,16.629999998258427,16.569999999774154,16.660000001138542,16.734999997424893,16.940000001341105,16.36000000144122,16.580000003159512,16.734999997424893,16.779999998107087,16.425000001618173,16.880000002856832,16.52999999350868,16.775000003690366,16.969999996945262,16.385000002628658,16.6899999967427,16.52000000467524,16.550000000279397,16.344999996363185,16.240000004472677,17.079999997804407,16.580000003159512,16.734999997424893,16.810000000987202]","67","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","96","118976","0.0-8.0-1.0-1.4","","ocqlra","KD","","","60","1251.7250000018976","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","5","1","training_3","1280 x 720","1280 x 578","true","2048.975000005157"
"771.9749999960186","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.679891304311635","[17.410000000381842,16.52000000467524,16.579999995883554,16.90999999846099,16.52499999909196,16.660000001138542,17.65000000159489,15.729999999166466,16.784999999799766,16.605000004346948,16.669999997247942,16.790000001492444,16.429999996034894,16.790000001492444,16.714999997930136,16.525000006367918,16.649999997753184,16.75499999691965,16.660000001138542,16.669999997247942,16.690000004018657,16.60000000265427,16.709999996237457,16.67499999894062,16.75999999861233,16.535000002477318,16.700000000128057,16.730000003008172,16.719999999622814,16.584999997576233,16.555000001972076,16.779999998107087,16.575000001466833,16.810000000987202,16.589999999268912,16.774999996414408,16.540000004169997,16.6899999967427,16.739999999117572,16.580000003159512,16.569999999774154,16.804999999294523,16.739999999117572,16.649999997753184,16.580000003159512,16.559999996388797]","46","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","99","123308","0.0-8.0-1.0-1.5","","ocqlra","KD","","","72","1066.8299999961164","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","6","1","training_3","1280 x 720","1280 x 578","true","2057.0299999963026"
"473.8050000014482","84","true","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.533928571464326","[12.844999997469131,16.760000005888287,16.729999995732214,16.615000000456348,16.59500000096159,16.60000000265427,16.844999998284038,16.52499999909196,16.74500000081025,16.685000002325978,16.53499999520136,16.804999999294523,16.625000003841706,16.714999997930136,16.739999999117572,16.394999998738058,16.82000000437256,16.644999996060506,16.715000005206093,16.52499999909196,16.89500000065891,16.654999999445863,16.67499999894062,16.640000001643784,16.734999997424893,16.544999998586718,16.730000003008172,16.60999999876367]","28","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","102","127348","0.0-8.0-1.0-1.6","","ocqlra","KD","","","60","1207.0450000028359","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","7","1","training_3","1280 x 720","1280 x 578","true","1983.059999998659"
"1999.6499999979278","84","true","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.632333333351806","[12.255000001459848,16.849999999976717,16.544999998586718,16.75499999691965,16.660000001138542,16.719999999622814,16.550000000279397,16.654999999445863,16.81500000267988,16.535000002477318,16.959999993559904,16.45000000280561,16.6899999967427,16.700000000128057,16.690000004018657,16.53000000078464,16.714999997930136,16.770000001997687,17.820000000938307,15.284999994037207,16.75000000250293,16.82000000437256,16.485000000102445,16.68499999505002,16.755000004195608,16.574999994190875,16.73500000470085,16.794999995909166,16.6800000006333,16.425000001618173,16.504999999597203,16.714999997930136,16.82500000606524,16.804999999294523,16.61999999487307,16.59500000096159,16.74500000081025,16.615000000456348,16.75999999861233,16.544999998586718,16.700000000128057,16.725000001315493,16.694999998435378,16.580000003159512,16.795000003185123,16.489999994519167,16.73500000470085,16.75499999691965,16.52499999909196,16.66500000283122,16.784999999799766,16.75999999861233,16.615000000456348,16.59500000096159,16.555000001972076,16.799999997601844,16.564999998081475,16.700000000128057,16.660000001138542,16.694999998435378,16.634999999951106,18.804999999701977,14.57500000105938,16.645000003336463,16.615000000456348,16.765000000305008,16.68499999505002,16.560000003664754,16.669999997247942,16.869999999471474,16.535000002477318,16.685000002325978,16.564999998081475,16.705000001820736,16.664999995555263,16.569999999774154,16.685000002325978,16.700000000128057,16.83000000048196,16.654999999445863,16.6899999967427,16.60999999876367,16.65500000672182,16.68499999505002,16.60999999876367,16.589999999268912,16.730000003008172,16.649999997753184,16.685000002325978,16.66500000283122,16.6800000006333,16.709999996237457,16.634999999951106,16.75000000250293,16.554999994696118,16.710000003513414,16.795000003185123,16.494999996211845,16.6800000006333,16.649999997753184,16.654999999445863,16.82000000437256,16.499999997904524,16.710000003513414,16.659999993862584,16.82000000437256,16.640000001643784,16.474999996717088,16.725000001315493,16.729999995732214,16.660000001138542,16.589999999268912,16.840000003867317,16.550000000279397,16.544999998586718,16.784999999799766,16.730000003008172,16.504999999597203,16.879999995580874,16.630000005534384]","120","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","105","132841","0.0-8.0-1.0-1.7","","ocqlra","KD","","","44","1383.4449999994831","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","8","1","training_3","1280 x 720","1280 x 578","true","2221.03000000061"
"568.9449999990757","84","true","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","17.130151515161604","[31.655000006139744,16.51999999739928,16.700000000128057,16.719999999622814,16.575000001466833,16.774999996414408,16.82499999878928,16.580000003159512,16.774999996414408,16.52000000467524,16.67499999894062,16.66500000283122,16.879999995580874,16.580000003159512,16.564999998081475,16.645000003336463,16.729999995732214,16.560000003664754,16.74500000081025,16.52499999909196,16.789999994216487,16.630000005534384,16.60999999876367,16.765000000305008,16.6899999967427,16.60000000265427,16.714999997930136,16.555000001972076,16.784999999799766,16.810000000987202,16.719999999622814,16.53000000078464,16.879999995580874]","33","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","108","137141","0.0-8.0-1.0-1.8","","ocqlra","KD","","","67","2553.5650000019814","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","9","1","training_3","1280 x 720","1280 x 578","true","3528.7699999971665"
"1466.3349999973434","84","false","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.563579545452907","[7.270000001881272,16.90499999676831,16.719999999622814,16.690000004018657,16.494999996211845,16.73500000470085,16.615000000456348,16.660000001138542,16.75999999861233,16.75999999861233,16.559999996388797,16.685000002325978,16.6800000006333,16.840000003867317,16.554999994696118,16.58500000485219,16.854999994393438,16.560000003664754,16.559999996388797,16.630000005534384,16.784999999799766,16.574999994190875,16.82500000606524,16.485000000102445,16.749999995226972,16.800000004877802,16.574999994190875,16.6700000045239,16.579999995883554,16.91500000015367,16.400000000430737,16.800000004877802,16.68499999505002,16.550000000279397,16.779999998107087,16.569999999774154,16.705000001820736,16.67499999894062,16.765000000305008,16.43999999942025,16.760000005888287,16.694999998435378,16.694999998435378,16.625000003841706,16.784999999799766,16.45999999891501,16.82499999878928,16.494999996211845,16.730000003008172,16.725000001315493,16.53499999520136,16.835000002174638,16.605000004346948,16.52999999350868,16.875000001164153,16.535000002477318,16.779999998107087,16.58500000485219,16.589999999268912,16.74500000081025,16.629999998258427,17.88500000111526,15.6349999961094,16.569999999774154,16.755000004195608,16.499999997904524,16.644999996060506,16.80500000657048,16.774999996414408,16.504999999597203,16.700000000128057,16.60999999876367,16.58500000485219,16.704999994544778,16.634999999951106,16.73500000470085,16.784999999799766,16.514999995706603,16.865000005054753,16.59999999537831,16.625000003841706,16.579999995883554,16.705000001820736,16.714999997930136,16.52499999909196,16.765000000305008,16.82500000606524,16.554999994696118]","88","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","111","143646","0.0-8.0-1.0-1.9","","ocqlra","KD","","","14","2027.909999997064","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","10","1","training_3","1280 x 720","1280 x 578","true","3556.4200000007986"
"469.1450000027544","84","true","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.403392857163063","[9.01000000158092,16.840000003867317,16.714999997930136,16.669999997247942,16.560000003664754,16.774999996414408,16.640000001643784,16.75999999861233,16.475000003993046,16.814999995403923,16.82000000437256,16.52499999909196,16.654999999445863,16.634999999951106,16.634999999951106,16.844999998284038,16.555000001972076,16.3650000031339,16.694999998435378,17.039999998814892,16.474999996717088,16.60000000265427,16.779999998107087,16.75000000250293,16.620000002149027,16.76999999472173,16.650000005029142,16.61999999487307]","28","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","114","149180","0.0-8.0-1.0-1.10","","ocqlra","KD","","","64","987.4300000010408","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","11","1","training_3","1280 x 720","1280 x 578","true","1865.6799999953364"
"1046.6299999970943","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.91409836062345","[31.510000000707805,16.709999996237457,16.760000005888287,16.68499999505002,16.714999997930136,16.685000002325978,16.730000003008172,16.624999996565748,16.53000000078464,16.499999997904524,16.9750000059139,16.649999997753184,16.544999998586718,16.490000001795124,17.06500000000233,16.654999999445863,16.589999999268912,16.799999997601844,16.6700000045239,16.51999999739928,16.90500000404427,16.874999993888196,16.28500000515487,16.875000001164153,16.30999999906635,17.05999999830965,16.550000000279397,16.640000001643784,16.419999999925494,16.97499999863794,16.60999999876367,16.569999999774154,16.730000003008172,16.654999999445863,16.714999997930136,16.714999997930136,17.375000003085006,15.885000000707805,16.654999999445863,16.765000000305008,16.634999999951106,18.25999999709893,15.380000004370231,16.104999995150138,16.784999999799766,16.540000004169997,16.814999995403923,16.6700000045239,16.569999999774154,16.644999996060506,16.91500000015367,16.43999999942025,16.475000003993046,16.91500000015367,16.694999998435378,16.725000001315493,16.725000001315493,16.51999999739928,16.734999997424893,16.45999999891501,16.770000001997687]","61","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","117","153602","0.0-8.0-1.0-1.11","","ocqlra","KD","","","59","1845.5749999993714","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","12","1","training_3","1280 x 720","1280 x 578","true","2714.0849999996135"
"1114.914999998291","84","true","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.571716417831286","[10.644999994838145,16.625000003841706,16.704999994544778,16.80500000657048,16.45999999891501,16.899999995075632,16.605000004346948,17.744999997376,16.954999999143183,15.670000000682194,16.284999997878913,16.66500000283122,16.889999998966232,16.414999998232815,17.410000000381842,16.400000000430737,16.45999999891501,16.44000000669621,16.59999999537831,16.45000000280561,17.034999997122213,16.575000001466833,16.28000000346219,18.799999998009298,15.879999999015126,16.819999997096602,16.540000004169997,15.769999998155981,16.120000000228174,16.559999996388797,17.395000002579764,16.0600000017439,16.819999997096602,16.555000001972076,16.60499999707099,16.780000005383044,16.574999994190875,16.82000000437256,16.53000000078464,16.694999998435378,16.734999997424893,18.220000005385373,15.759999994770624,15.785000003234018,16.849999999976717,17.330000002402812,16.329999998561107,16.45499999722233,16.45000000280561,16.60999999876367,16.82499999878928,16.775000003690366,16.559999996388797,16.584999997576233,16.715000005206093,16.694999998435378,16.700000000128057,16.535000002477318,16.709999996237457,16.739999999117572,16.660000001138542,16.649999997753184,16.6700000045239,16.704999994544778,16.455000004498288,16.884999997273553,16.569999999774154]","67","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","124","164342","0.0-10.0-2.0-1.0","","ocqlra","KD","","","80","1295.3950000010082","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","right","0.2","rdk","1","1","experimental","1280 x 720","1280 x 578","true","2286.9250000003376"
"762.5950000001467","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.673333333326607","[16.849999999976717,16.60000000265427,16.734999997424893,16.66500000283122,16.784999999799766,16.700000000128057,16.564999998081475,16.739999999117572,16.67499999894062,16.52499999909196,16.700000000128057,16.715000005206093,16.569999999774154,16.739999999117572,16.804999999294523,16.550000000279397,16.709999996237457,16.710000003513414,16.649999997753184,16.640000001643784,16.804999999294523,16.53999999689404,16.700000000128057,16.560000003664754,16.75499999691965,16.569999999774154,16.849999999976717,16.605000004346948,16.790000001492444,16.67499999894062,16.52499999909196,16.620000002149027,17.87999999942258,15.585000001010485,16.550000000279397,16.724999994039536,16.43999999942025,16.800000004877802,16.784999999799766,16.51000000128988,16.669999997247942,16.774999996414408,16.580000003159512,16.425000001618173,16.949999997450504]","45","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","127","168900","0.0-10.0-2.0-1.1","","ocqlra","KD","","","89","1110.4699999996228","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","left","0.2","rdk","2","1","experimental","1280 x 720","1280 x 578","true","1989.4799999965471"
"612.0950000040466","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.389054053925555","[6.2899999975343235,16.51999999739928,16.634999999951106,16.795000003185123,16.6899999967427,16.710000003513414,16.739999999117572,16.91500000015367,16.700000000128057,16.315000000759028,16.729999995732214,16.66500000283122,16.474999996717088,17.03500000439817,17.605000000912696,15.974999994796235,16.22000000497792,16.61999999487307,16.66500000283122,16.98000000033062,16.615000000456348,16.494999996211845,17.030000002705492,16.14500000141561,16.794999995909166,16.690000004018657,16.770000001997687,16.43999999942025,16.810000000987202,16.67499999894062,16.749999995226972,16.940000001341105,16.504999999597203,16.329999998561107,16.90000000235159,16.645000003336463,16.579999995883554]","37","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","130","173010","0.0-10.0-2.0-1.2","","ocqlra","KD","","","71","1513.5949999967124","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","left","0.2","rdk","3","1","experimental","1280 x 720","1280 x 578","true","2433.5050000008778"
"530.9900000065682","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.687741935452177","[17.15499999409076,16.555000001972076,16.434999997727573,17.005000001518056,16.770000001997687,16.44500000111293,16.98999999644002,16.540000004169997,16.639999994367827,16.74500000081025,16.719999999622814,16.690000004018657,16.575000001466833,16.794999995909166,16.490000001795124,16.819999997096602,16.495000003487803,16.819999997096602,16.660000001138542,16.605000004346948,16.659999993862584,16.6700000045239,16.615000000456348,16.6800000006333,16.51999999739928,16.74500000081025,16.835000002174638,16.639999994367827,16.775000003690366,17.549999996845145,15.680000004067551]","31","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","133","177484","0.0-10.0-2.0-1.3","","ocqlra","KD","","","80","1207.2399999960908","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","left","0.2","rdk","4","1","experimental","1280 x 720","1280 x 578","true","2332.4499999944237"
"715.4700000028242","84","true","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.549186046515473","[11.364999998477288,16.870000006747432,16.75499999691965,16.394999998738058,16.739999999117572,16.59500000096159,16.629999998258427,16.760000005888287,16.67999999335734,16.634999999951106,16.66500000283122,16.660000001138542,16.564999998081475,16.685000002325978,16.45999999891501,17.034999997122213,16.495000003487803,16.75999999861233,16.605000004346948,16.844999998284038,16.499999997904524,16.795000003185123,16.53499999520136,17.449999999371357,16.470000002300367,16.07499999954598,16.90000000235159,16.629999998258427,16.645000003336463,16.514999995706603,16.755000004195608,16.594999993685633,16.6700000045239,16.629999998258427,16.869999999471474,16.690000004018657,16.554999994696118,16.770000001997687,16.51500000298256,16.779999998107087,16.535000002477318,16.869999999471474,16.664999995555263]","43","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","136","182041","0.0-10.0-2.0-1.4","","ocqlra","KD","","","59","1586.3600000011502","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","right","0.2","rdk","5","1","experimental","1280 x 720","1280 x 578","true","2403.9900000061607"
"472.20999999990454","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.636249999854563","[15.559999999823049,16.579999995883554,16.485000000102445,17.070000001695007,16.284999997878913,16.97000000422122,16.479999998409767,16.810000000987202,16.790000001492444,16.52499999909196,16.784999999799766,16.51000000128988,16.814999995403923,16.83000000048196,16.419999999925494,16.640000001643784,16.869999999471474,16.74500000081025,16.669999997247942,16.634999999951106,16.525000006367918,16.629999998258427,16.98999999644002,16.22499999939464,16.700000000128057,16.695000005711336,16.784999999799766,16.789999994216487]","28","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","139","186428","0.0-10.0-2.0-1.5","","ocqlra","KD","","","75","1353.979999999865","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","left","0.2","rdk","6","1","experimental","1280 x 720","1280 x 578","true","2125.724999998056"
"841.0500000027241","84","true","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.522300000069663","[9.430000005522743,16.869999999471474,16.494999996211845,16.705000001820736,16.59500000096159,16.89500000065891,16.649999997753184,16.589999999268912,16.74500000081025,16.6899999967427,16.75000000250293,16.560000003664754,19.284999994852114,14.365000002726447,16.44999999552965,16.400000000430737,16.540000004169997,16.91500000015367,16.729999995732214,16.43500000500353,16.944999995757826,16.560000003664754,16.91500000015367,16.719999999622814,16.575000001466833,16.46999999502441,16.690000004018657,16.774999996414408,16.934999999648426,16.28999999957159,16.660000001138542,17.095000002882443,16.30499999737367,16.75999999861233,16.81500000267988,16.3650000031339,16.884999997273553,16.620000002149027,17.449999999371357,15.944999999192078,17.859999999927823,15.585000001010485,17.65999999770429,15.610000002197921,15.999999995983671,16.925000003539026,16.634999999951106,17.88999999553198,15.930000001389999,16.15000000310829]","50","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","142","190903","0.0-10.0-2.0-1.6","","ocqlra","KD","","","42","1858.699999997043","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","right","0.2","rdk","7","1","experimental","1280 x 720","1280 x 578","true","2748.744999997143"
"500.72000000363914","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.9692307692307693","231.2","231.2","white","black","5","1","1","16.346499999781372","[7.599999997182749,17.13999999628868,16.38000000093598,17.859999999927823,15.77499999984866,17.149999999674037,16.945000003033783,16.00499999767635,17.65500000328757,16.734999997424893,15.39500000217231,17.704999998386484,15.144999997573905,17.51499999954831,15.940000004775357,16.954999999143183,17.149999999674037,16.270000000076834,16.75999999861233,16.82499999878928,16.784999999799766,16.330000005837064,16.46999999502441,15.875000004598405,16.749999995226972,16.60999999876367,17.100000004575122,16.779999998107087,16.284999997878913,16.504999999597203]","30","640","289","false","20","20","black","1","false","1","1","1280","578","rdk","145","195664","0.0-10.0-2.0-1.7","","ocqlra","KD","","","61","1128.790000002482","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","left","0.2","rdk","8","1","experimental","1280 x 720","1280 x 578","true","1987.6799999983632"
