"rt","key_press","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","number_of_sets","coherent_direction","coherence","opposite_coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","trial_type","trial_index","time_elapsed","internal_node_id","sona_ID","random_ID","initials","age","gender","resp_confidence","rt_confidence","confidence_CB","sat_CB","pc_info","condition","direction","coherence_level","event","trial","block","phase","screen_resolution","window_resolution","focus"
"-1","-1","false","e,t","e","5000","true","1","50","1","180","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.649383333666872","[11.31500001065433,16.61500008776784,16.774999909102917,16.610000049695373,16.740000108256936,16.730000032112002,16.5049999486655,16.74499991349876,16.670000040903687,16.534999944269657,16.749999951571226,16.595000168308616,16.79499982856214,16.700000036507845,16.82500005699694,16.379999928176403,16.660000197589397,16.814999980852008,16.549999825656414,16.63000020198524,16.734999837353826,16.65500015951693,17.029999988153577,16.330000013113022,16.739999875426292,16.70500007458031,16.764999832957983,16.29500021226704,17.019999912008643,16.430000076070428,16.759999794885516,16.660000197589397,16.639999812468886,16.82500005699694,16.315000131726265,16.799999866634607,16.56000013463199,16.790000023320317,16.669999808073044,16.835000133141875,16.54500002041459,16.47999999113381,16.83499990031123,16.59999997355044,16.585000092163682,16.8399999383837,16.70500007458031,16.374999890103936,16.78499998524785,16.659999964758754,16.785000218078494,16.52999990619719,16.66500000283122,16.844999976456165,16.419999999925494,16.76000002771616,16.779999947175384,16.56000013463199,16.6999998036772,16.645000083371997,16.59999997355044,16.730000032112002,16.770000103861094,16.534999944269657,16.70500007458031,16.80999994277954,16.534999944269657,16.76000002771616,16.694999998435378,16.44999999552965,16.814999980852008,16.779999947175384,16.57500001601875,16.675000078976154,16.795000061392784,16.4899998344481,16.54500002041459,17.114999936893582,16.47999999113381,16.600000206381083,16.47999999113381,17.16999989002943,16.319999936968088,16.745000146329403,16.66500000283122,16.4899998344481,17.045000102370977,16.499999910593033,16.625000163912773,16.534999944269657,16.550000058487058,17.464999807998538,15.950000146403909,17.439999850466847,16.28000009804964,16.460000071674585,16.74499991349876,16.814999980852008,16.319999936968088,16.75000018440187,16.46499987691641,16.925000119954348,16.414999961853027,16.68999996036291,16.694999998435378,16.700000036507845,16.684999922290444,16.890000086277723,16.40000008046627,16.76999987103045,16.950000077486038,16.304999822750688,16.92000008188188,16.444999957457185,16.66500000283122,16.71000011265278,16.82500005699694,16.390000004321337,16.644999850541353,16.745000146329403,16.799999866634607,16.550000058487058,16.97500003501773,16.36000000871718,16.56999997794628,16.66500000283122,16.754999989643693,16.635000007227063,16.659999964758754,16.754999989643693,18.900000024586916,14.309999998658895,16.68999996036291,16.779999947175384,16.840000171214342,17.68999989144504,15.34499996341765,16.68000011704862,16.66500000283122,16.684999922290444,16.57500001601875,16.8399999383837,16.80999994277954,16.600000206381083,16.694999998435378,16.534999944269657,16.859999857842922,16.419999999925494,16.625000163912773,16.700000036507845,16.499999910593033,16.83499990031123,16.690000193193555,16.564999939873815,17.084999941289425,16.390000004321337,16.629999969154596,16.56000013463199,16.71999995596707,16.559999901801348,16.844999976456165,16.620000125840306,16.8399999383837,16.659999964758754,16.509999986737967,16.700000036507845,16.635000007227063,16.594999935477972,17.01500010676682,16.539999982342124,16.874999972060323,16.354999970644712,16.56999997794628,16.670000040903687,16.620000125840306,16.739999875426292,16.890000086277723,16.419999999925494,16.679999884217978,16.82500005699694,16.515000024810433,16.709999879822135,16.77500014193356,16.644999850541353,16.675000078976154,16.564999939873815,16.625000163912773,16.64999988861382,16.64000004529953,16.749999951571226,16.71000011265278,16.659999964758754,16.64999988861382,16.780000180006027,16.499999910593033,16.80999994277954,16.534999944269657,16.745000146329403,16.704999841749668,16.720000188797712,16.635000007227063,16.444999957457185,16.885000048205256,16.594999935477972,16.605000011622906,16.679999884217978,16.780000180006027,16.43499988131225,16.700000036507845,16.700000036507845,16.730000032112002,16.499999910593033,16.790000023320317,16.730000032112002,16.779999947175384,16.404999885708094,16.770000103861094,16.670000040903687,16.629999969154596,16.654999926686287,16.685000155121088,16.6999998036772,16.600000206381083,16.714999917894602,16.709999879822135,16.635000007227063,16.63000020198524,16.71999995596707,16.700000036507845,16.57999982126057,16.995000187307596,16.279999865218997,16.700000036507845,17.014999873936176,16.42500003799796,16.83000009506941,16.670000040903687,16.559999901801348,16.71999995596707,16.625000163912773,16.66500000283122,16.659999964758754,16.66500000283122,16.57500001601875,16.730000032112002,16.644999850541353,16.71999995596707,16.685000155121088,16.45999983884394,16.875000204890966,16.594999935477972,16.739999875426292,16.475000185891986,16.694999998435378,16.714999917894602,16.564999939873815,16.92000008188188,16.594999935477972,16.61500008776784,16.709999879822135,16.610000049695373,16.675000078976154,16.804999904707074,16.5200000628829,16.754999989643693,16.59999997355044,16.724999994039536,16.460000071674585,16.94500003941357,16.494999872520566,16.714999917894602,16.92000008188188,16.47999999113381,16.57500001601875,16.659999964758754,16.670000040903687,16.670000040903687,16.550000058487058,16.79499982856214,16.659999964758754,16.68000011704862,16.550000058487058,16.66500000283122,17.139999894425273,16.509999986737967,16.56000013463199,16.44999999552965,16.68999996036291,16.73500007018447,16.654999926686287,16.730000032112002,16.605000011622906,16.779999947175384,16.70500007458031,16.51499979197979,16.670000040903687,16.585000092163682,16.88000001013279,16.460000071674585,16.924999887123704]","300","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","74","262411","0.0-4.1-1.1-1.22","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.5","rdk","11","2","training_1","1536 x 864","1396 x 686","false"
"-1","-1","false","e,t","t","5000","true","1","50","1","0","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.621416666700195","[3.019999945536256,16.994999954476953,16.345000127330422,16.829999862238765,16.659999964758754,16.555000096559525,16.714999917894602,17.890000017359853,15.780000016093254,16.345000127330422,16.694999998435378,16.614999854937196,16.835000133141875,16.58499985933304,16.515000024810433,16.88000001013279,16.5049999486655,16.700000036507845,16.700000036507845,16.730000032112002,16.64000004529953,16.564999939873815,16.790000023320317,16.635000007227063,16.54500002041459,16.644999850541353,16.900000162422657,16.469999914988875,16.57500001601875,16.80000009946525,16.55499986372888,16.654999926686287,16.765000065788627,16.80000009946525,16.619999893009663,16.629999969154596,16.730000032112002,16.675000078976154,16.679999884217978,16.585000092163682,16.515000024810433,16.749999951571226,16.635000007227063,16.670000040903687,16.92999992519617,16.59999997355044,16.56500017270446,16.659999964758754,16.74499991349876,16.5049999486655,16.82500005699694,16.56999997794628,16.675000078976154,16.8399999383837,16.52999990619719,16.580000054091215,16.83000009506941,16.66500000283122,16.52999990619719,16.724999994039536,16.5350001771003,16.829999862238765,16.499999910593033,16.890000086277723,16.474999953061342,16.694999998435378,16.700000036507845,16.76000002771616,16.645000083371997,16.539999982342124,16.619999893009663,16.724999994039536,16.68000011704862,16.844999976456165,16.580000054091215,16.68999996036291,16.594999935477972,16.97500003501773,16.365000046789646,16.594999935477972,16.90499996766448,16.605000011622906,16.629999969154596,16.59000013023615,16.694999998435378,16.64999988861382,16.59000013023615,16.694999998435378,16.619999893009663,16.61500008776784,16.694999998435378,16.76000002771616,16.694999998435378,16.60999981686473,16.670000040903687,16.659999964758754,16.68000011704862,16.564999939873815,16.765000065788627,16.654999926686287,16.645000083371997,16.679999884217978,16.650000121444464,16.64999988861382,16.900000162422657,16.534999944269657,16.619999893009663,16.70500007458031,16.86499989591539,17.13500008918345,16.779999947175384,17.235000152140856,15.704999910667539,16.24000002630055,16.659999964758754,16.765000065788627,16.515000024810433,16.91499981097877,16.5200000628829,16.790000023320317,16.465000109747052,16.714999917894602,16.61500008776784,16.6999998036772,16.80000009946525,16.539999982342124,16.59999997355044,16.78499998524785,17.290000105276704,16.34499989449978,16.330000013113022,16.629999969154596,16.80000009946525,16.90499996766448,16.36000000871718,17.044999869540334,16.210000030696392,17.51000015065074,16.319999936968088,16.550000058487058,16.40999992378056,16.670000040903687,16.73500007018447,16.36999985203147,16.745000146329403,16.88000001013279,16.6999998036772,16.685000155121088,16.58499985933304,16.76000002771616,16.33500005118549,16.934999963268638,16.675000078976154,16.704999841749668,16.555000096559525,16.5200000628829,16.619999893009663,16.8700001668185,16.58499985933304,16.629999969154596,16.610000049695373,16.684999922290444,17.035000026226044,16.245000064373016,16.90499996766448,16.64000004529953,16.509999986737967,16.774999909102917,16.625000163912773,16.684999922290444,16.71000011265278,16.57999982126057,16.77500014193356,16.549999825656414,16.83000009506941,16.515000024810433,16.675000078976154,16.724999994039536,16.539999982342124,16.804999904707074,16.59000013023615,16.72999979928136,16.585000092163682,16.955000115558505,16.469999914988875,16.55499986372888,16.84500020928681,16.614999854937196,16.61500008776784,16.66500000283122,16.71999995596707,16.64000004529953,16.580000054091215,16.779999947175384,16.66500000283122,16.59999997355044,16.765000065788627,16.799999866634607,16.419999999925494,16.835000133141875,16.589999897405505,16.539999982342124,16.805000137537718,16.68999996036291,16.559999901801348,16.68999996036291,16.745000146329403,16.659999964758754,16.509999986737967,16.86499989591539,16.675000078976154,16.675000078976154,16.519999830052257,16.765000065788627,16.62499993108213,16.59000013023615,16.980000073090196,16.484999796375632,16.57500001601875,16.73500007018447,16.684999922290444,16.650000121444464,16.614999854937196,16.71000011265278,16.90499996766448,16.40999992378056,16.64000004529953,16.605000011622906,16.65500015951693,16.804999904707074,16.71999995596707,16.620000125840306,16.55499986372888,16.73500007018447,16.709999879822135,16.505000181496143,16.829999862238765,16.56999997794628,16.650000121444464,16.79499982856214,16.690000193193555,16.4899998344481,16.645000083371997,16.814999980852008,16.534999944269657,16.765000065788627,16.70500007458031,16.644999850541353,16.56999997794628,16.77500014193356,16.66500000283122,16.564999939873815,16.68000011704862,16.799999866634607,16.68000011704862,16.469999914988875,16.765000065788627,16.724999994039536,16.62499993108213,16.700000036507845,16.679999884217978,16.460000071674585,16.740000108256936,16.629999969154596,16.704999841749668,16.73500007018447,16.61500008776784,16.67499984614551,16.81500021368265,16.499999910593033,16.679999884217978,16.610000049695373,17.0800001360476,16.390000004321337,16.54500002041459,16.95999992080033,16.5200000628829,16.55499986372888,16.80999994277954,16.5350001771003,16.694999998435378,16.78499998524785,16.644999850541353,16.509999986737967,16.68000011704862,16.694999998435378,16.97500003501773,16.474999953061342,16.555000096559525,16.704999841749668,16.525000100955367,16.68999996036291,16.80000009946525,16.55499986372888,16.700000036507845,17.005000030621886,17.32999994419515,15.739999944344163,16.47000014781952,16.754999989643693]","300","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","77","269421","0.0-4.1-1.1-1.23","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.5","rdk","12","2","training_1","1536 x 864","1396 x 686","false"
"3291.260000085458","69","true","e,t","e","5000","true","1","50","1","180","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.654771574191408","[14.62500006891787,16.770000103861094,16.494999872520566,16.659999964758754,16.700000036507845,16.635000007227063,16.83000009506941,16.45500003360212,16.57999982126057,16.720000188797712,16.639999812468886,16.840000171214342,16.51499979197979,16.63000020198524,16.72999979928136,16.694999998435378,16.635000007227063,16.650000121444464,16.645000083371997,16.739999875426292,16.585000092163682,16.694999998435378,16.605000011622906,16.774999909102917,16.585000092163682,16.684999922290444,16.790000023320317,16.499999910593033,16.77500014193356,16.644999850541353,16.715000150725245,16.64999988861382,16.850000014528632,16.460000071674585,16.67499984614551,16.645000083371997,16.684999922290444,16.61500008776784,16.71999995596707,16.670000040903687,16.66500000283122,16.684999922290444,17.050000140443444,16.275000059977174,18.079999834299088,15.785000054165721,16.09500008635223,16.539999982342124,16.684999922290444,16.68999996036291,16.68999996036291,16.605000011622906,16.720000188797712,16.684999922290444,16.605000011622906,16.67499984614551,16.700000036507845,16.65500015951693,16.644999850541353,16.635000007227063,16.740000108256936,16.559999901801348,16.694999998435378,16.754999989643693,16.670000040903687,16.635000007227063,16.59999997355044,16.749999951571226,16.595000168308616,16.724999994039536,16.659999964758754,17.16999989002943,16.670000040903687,16.180000035092235,16.5049999486655,16.754999989643693,16.594999935477972,16.72500022687018,16.549999825656414,16.745000146329403,16.694999998435378,16.644999850541353,16.730000032112002,16.564999939873815,16.715000150725245,16.614999854937196,16.690000193193555,16.704999841749668,16.66500000283122,16.650000121444464,16.67499984614551,16.670000040903687,16.62499993108213,16.694999998435378,16.685000155121088,16.610000049695373,16.6999998036772,16.715000150725245,16.654999926686287,16.555000096559525,16.78499998524785,16.66500000283122,16.550000058487058,16.79499982856214,16.61500008776784,16.550000058487058,16.824999824166298,16.65500015951693,16.67499984614551,16.620000125840306,16.694999998435378,16.62499993108213,16.740000108256936,16.60999981686473,16.724999994039536,16.580000054091215,16.83000009506941,16.55499986372888,16.675000078976154,16.620000125840306,16.714999917894602,16.64999988861382,16.57500001601875,16.71000011265278,16.71999995596707,16.659999964758754,16.724999994039536,16.580000054091215,16.70500007458031,16.694999998435378,16.635000007227063,16.844999976456165,16.429999843239784,16.765000065788627,16.650000121444464,16.659999964758754,16.66500000283122,16.62499993108213,16.754999989643693,16.5049999486655,16.814999980852008,16.610000049695373,16.714999917894602,16.56000013463199,16.684999922290444,16.629999969154596,16.78499998524785,16.65500015951693,16.67499984614551,16.89500012435019,16.44999999552965,16.55499986372888,16.745000146329403,16.694999998435378,16.659999964758754,16.670000040903687,16.64999988861382,16.65500015951693,16.619999893009663,16.73500007018447,16.594999935477972,16.730000032112002,16.64000004529953,16.684999922290444,16.71000011265278,16.57999982126057,16.715000150725245,16.670000040903687,16.684999922290444,16.54500002041459,16.779999947175384,16.54500002041459,16.83000009506941,16.59999997355044,16.669999808073044,16.685000155121088,16.58499985933304,16.740000108256936,16.659999964758754,16.654999926686287,16.68000011704862,16.635000007227063,16.739999875426292,16.61500008776784,16.71999995596707,16.585000092163682,16.684999922290444,16.645000083371997,16.659999964758754,16.71999995596707,16.629999969154596,16.805000137537718,16.589999897405505,16.629999969154596,16.66500000283122,16.635000007227063,16.70500007458031]","197","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","82","1168988","0.0-4.2-1.2-1.24","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.5","rdk","1","3","training_1","1536 x 864","1396 x 686","true"
"227.10000001825392","69","true","e,t","e","5000","true","1","50","1","180","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.514615388587117","[14.725000131875277,16.644999850541353,16.650000121444464,16.635000007227063,16.694999998435378,16.629999969154596,16.71000011265278,16.614999854937196,16.670000040903687,16.700000036507845,16.635000007227063,16.64999988861382,16.730000032112002]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","85","1170024","0.0-4.2-1.2-1.25","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.5","rdk","2","3","training_1","1536 x 864","1396 x 686","true"
"162.72999998182058","69","false","e,t","t","5000","true","1","50","1","0","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.668333335676127","[16.395000042393804,16.749999951571226,16.324999975040555,16.71999995596707,16.605000011622906,16.724999994039536,16.650000121444464,16.854999819770455,16.99000014923513]","9","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","88","1170918","0.0-4.2-1.2-1.26","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.5","rdk","3","3","training_1","1536 x 864","1396 x 686","true"
"197.649999987334","69","false","e,t","t","5000","true","1","50","1","0","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.69409090060402","[17.20999996177852,16.80000009946525,16.430000076070428,16.589999897405505,16.675000078976154,16.694999998435378,16.644999850541353,16.68000011704862,16.724999994039536,16.610000049695373,16.574999783188105]","11","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","91","1171875","0.0-4.2-1.2-1.27","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.5","rdk","4","3","training_1","1536 x 864","1396 x 686","true"
"235.95999996177852","69","false","e,t","t","5000","true","1","50","1","0","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.205714283777134","[10.15500002540648,17.179999966174364,16.250000102445483,16.754999989643693,16.859999857842922,16.915000043809414,16.430000076070428,17.315000062808394,15.840000007301569,16.54500002041459,16.559999901801348,16.915000043809414,16.57500001601875,16.58499985933304]","14","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","94","1172937","0.0-4.2-1.2-1.28","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.5","rdk","5","3","training_1","1536 x 864","1396 x 686","true"
"190.20500010810792","69","true","e,t","e","5000","true","1","50","1","180","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.710000006947666","[4.94999997317791,16.980000073090196,16.564999939873815,16.68000011704862,16.88000001013279,16.44999999552965,16.90499996766448,16.39499980956316,16.670000040903687,16.605000011622906,16.715000150725245,16.724999994039536]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","97","1174013","0.0-4.2-1.2-1.29","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.5","rdk","6","3","training_1","1536 x 864","1396 x 686","true"
"229.27000001072884","69","false","e,t","t","5000","true","1","50","1","0","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.354230769838278","[12.755000032484531,16.71999995596707,16.490000067278743,16.77500014193356,16.644999850541353,16.960000153630972,16.45999983884394,16.985000111162663,16.24999986961484,16.585000092163682,16.654999926686287,16.65500015951693,16.669999808073044]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","100","1175062","0.0-4.2-1.2-1.30","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.5","rdk","7","3","training_1","1536 x 864","1396 x 686","true"
"197.67999998293817","69","true","e,t","e","5000","true","1","50","1","180","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.52727271853523","[15.33500012010336,16.59999997355044,16.534999944269657,16.659999964758754,17.80000003054738,15.60000004246831,16.59999997355044,16.670000040903687,16.749999951571226,16.550000058487058,16.6999998036772]","11","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","103","1176094","0.0-4.2-1.2-1.31","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.5","rdk","8","3","training_1","1536 x 864","1396 x 686","true"
"190.20000007003546","69","true","e,t","e","5000","true","1","50","1","180","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.724583334910372","[5.4599998984485865,16.75000018440187,16.399999847635627,16.730000032112002,16.580000054091215,16.56999997794628,16.740000108256936,16.76999987103045,16.61500008776784,16.67499984614551,16.595000168308616,16.80999994277954]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","106","1177097","0.0-4.2-1.2-1.32","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.5","rdk","9","3","training_1","1536 x 864","1396 x 686","true"
"206.66999998502433","69","false","e,t","t","5000","true","1","50","1","0","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.75999998891105","[18.165000015869737,16.31499989889562,16.629999969154596,17.100000055506825,16.19999995455146,16.745000146329403,16.62499993108213,16.724999994039536,16.64000004529953,16.754999989643693,16.619999893009663,16.59999997355044]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","109","1178201","0.0-4.2-1.2-1.33","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.5","rdk","10","3","training_1","1536 x 864","1396 x 686","true"
"183.54000011458993","69","true","e,t","e","5000","true","1","50","1","180","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.331818187609315","[12.994999997317791,16.635000007227063,16.64000004529953,16.645000083371997,16.57999982126057,16.75000018440187,16.564999939873815,16.74499991349876,16.670000040903687,16.64000004529953,16.78499998524785]","11","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","112","1179149","0.0-4.2-1.2-1.34","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.5","rdk","11","3","training_1","1536 x 864","1396 x 686","true"
"190.58499997481704","69","false","e,t","t","5000","true","1","50","1","0","0.5","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.752500000720223","[5.885000107809901,16.730000032112002,16.339999856427312,16.700000036507845,16.62499993108213,17.005000030621886,16.405000118538737,16.629999969154596,16.754999989643693,16.5200000628829,16.694999998435378,16.739999875426292]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","115","1180147","0.0-4.2-1.2-1.35","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.5","rdk","12","3","training_1","1536 x 864","1396 x 686","true"
"193.8149998895824","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.443181804127313","[14.375000027939677,16.629999969154596,16.59999997355044,16.714999917894602,16.555000096559525,16.76999987103045,16.68000011704862,16.68999996036291,16.620000125840306,16.654999926686287,16.58499985933304]","11","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","121","1183341","0.0-6.0-1.0-1.0","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","1","1","training_2","1536 x 864","1396 x 686","true"
"175.40500010363758","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.69272728044201","[6.144999992102385,16.49500010535121,16.730000032112002,16.5200000628829,16.644999850541353,16.745000146329403,16.749999951571226,16.534999944269657,16.73500007018447,16.64000004529953,16.679999884217978]","11","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","124","1184248","0.0-6.0-1.0-1.1","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","2","1","training_2","1536 x 864","1396 x 686","true"
"218.14000001177192","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.785416674489777","[18.034999957308173,16.790000023320317,16.539999982342124,16.64000004529953,16.66500000283122,16.659999964758754,16.580000054091215,16.739999875426292,16.70500007458031,16.68000011704862,16.659999964758754,16.730000032112002]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","127","1185195","0.0-6.0-1.0-1.2","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","3","1","training_2","1536 x 864","1396 x 686","true"
"201.7449999693781","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.572499996982515","[15.604999847710133,16.770000103861094,16.515000024810433,16.64000004529953,16.654999926686287,16.64000004529953,16.635000007227063,16.64000004529953,16.734999837353826,16.71999995596707,16.600000206381083,16.714999917894602]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","130","1186231","0.0-6.0-1.0-1.3","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","4","1","training_2","1536 x 864","1396 x 686","true"
"222.06999990157783","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.145384619728876","[9.964999975636601,16.675000078976154,16.59000013023615,16.639999812468886,16.71000011265278,16.59999997355044,16.714999917894602,16.68999996036291,16.64000004529953,16.65500015951693,16.56999997794628,16.730000032112002,16.709999879822135]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","133","1187307","0.0-6.0-1.0-1.4","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","5","1","training_2","1536 x 864","1396 x 686","true"
"205.16000012867153","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.740000002551824","[5.730000091716647,16.684999922290444,16.46499987691641,16.625000163912773,16.71999995596707,16.684999922290444,16.5049999486655,16.810000175610185,16.644999850541353,16.720000188797712,16.62499993108213,16.66500000283122]","12","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","136","1188411","0.0-6.0-1.0-1.5","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","6","1","training_2","1536 x 864","1396 x 686","true"
"221.97500010952353","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.24961537667192","[11.31500001065433,16.68999996036291,16.580000054091215,16.64000004529953,16.894999891519547,16.509999986737967,16.675000078976154,16.670000040903687,16.559999901801348,16.70500007458031,16.64000004529953,16.6999998036772,16.66500000283122]","13","698","343","false","20","20","black","1","false","1","1","1396","686","rdk","139","1189556","0.0-6.0-1.0-1.6","","dqgtcj","sdff","","","-1","-1","right","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","7","1","training_2","1536 x 864","1396 x 686","true"
